,cycle,state,modeldate,candidate_name,pct_trend_adjusted
204956,1980,National,1980-08-27,Jimmy Carter,36.451552
204976,1980,National,1980-08-27,Ronald Reagan,40.959665
204993,1980,National,1980-08-28,John B. Anderson,14.571658
205011,1980,National,1980-08-28,Jimmy Carter,38.432988
205031,1980,National,1980-08-28,Ronald Reagan,39.95657
205048,1980,National,1980-08-29,John B. Anderson,14.571658
205066,1980,National,1980-08-29,Jimmy Carter,38.432988
205086,1980,National,1980-08-29,Ronald Reagan,39.95657
205104,1980,National,1980-08-30,John B. Anderson,14.570313
205122,1980,National,1980-08-30,Jimmy Carter,38.408586
205142,1980,National,1980-08-30,Ronald Reagan,39.974684
205160,1980,National,1980-08-31,John B. Anderson,14.570313
205178,1980,National,1980-08-31,Jimmy Carter,38.408586
205198,1980,National,1980-08-31,Ronald Reagan,39.974684
205216,1980,National,1980-09-01,John B. Anderson,14.570313
205234,1980,National,1980-09-01,Jimmy Carter,38.408586
205254,1980,National,1980-09-01,Ronald Reagan,39.974684
205272,1980,National,1980-09-02,John B. Anderson,14.570313
205290,1980,National,1980-09-02,Jimmy Carter,38.408586
205310,1980,National,1980-09-02,Ronald Reagan,39.974684
205328,1980,National,1980-09-03,John B. Anderson,13.334156
205349,1980,National,1980-09-03,Jimmy Carter,38.032418
205371,1980,National,1980-09-03,Ronald Reagan,39.778626
205391,1980,National,1980-09-04,John B. Anderson,13.351317
205412,1980,National,1980-09-04,Jimmy Carter,38.006806
205434,1980,National,1980-09-04,Ronald Reagan,39.795329
205454,1980,National,1980-09-05,John B. Anderson,13.351317
205475,1980,National,1980-09-05,Jimmy Carter,38.006806
205497,1980,National,1980-09-05,Ronald Reagan,39.795329
205517,1980,National,1980-09-06,John B. Anderson,13.351317
205538,1980,National,1980-09-06,Jimmy Carter,38.006806
205560,1980,National,1980-09-06,Ronald Reagan,39.795329
205580,1980,National,1980-09-07,John B. Anderson,13.972475
205601,1980,National,1980-09-07,Jimmy Carter,37.052964
205623,1980,National,1980-09-07,Ronald Reagan,40.485006
205643,1980,National,1980-09-08,John B. Anderson,13.972475
205664,1980,National,1980-09-08,Jimmy Carter,37.052964
205686,1980,National,1980-09-08,Ronald Reagan,40.485006
205706,1980,National,1980-09-09,John B. Anderson,13.972475
205727,1980,National,1980-09-09,Jimmy Carter,37.052964
205749,1980,National,1980-09-09,Ronald Reagan,40.485006
205769,1980,National,1980-09-10,John B. Anderson,13.972969
205790,1980,National,1980-09-10,Jimmy Carter,37.068614
205812,1980,National,1980-09-10,Ronald Reagan,40.464642
205832,1980,National,1980-09-11,John B. Anderson,13.972437
205853,1980,National,1980-09-11,Jimmy Carter,37.071885
205875,1980,National,1980-09-11,Ronald Reagan,40.457447
205895,1980,National,1980-09-12,John B. Anderson,13.972437
205916,1980,National,1980-09-12,Jimmy Carter,37.071885
205938,1980,National,1980-09-12,Ronald Reagan,40.457447
205958,1980,National,1980-09-13,John B. Anderson,13.972437
205979,1980,National,1980-09-13,Jimmy Carter,37.071885
206001,1980,National,1980-09-13,Ronald Reagan,40.457447
206022,1980,National,1980-09-14,John B. Anderson,14.256632
206043,1980,National,1980-09-14,Jimmy Carter,37.341877
206065,1980,National,1980-09-14,Ronald Reagan,37.660226
206086,1980,National,1980-09-15,John B. Anderson,14.439466
206107,1980,National,1980-09-15,Jimmy Carter,37.057952
206129,1980,National,1980-09-15,Ronald Reagan,38.784647
206152,1980,National,1980-09-16,John B. Anderson,14.445185
206177,1980,National,1980-09-16,Jimmy Carter,37.025525
206203,1980,National,1980-09-16,Ronald Reagan,38.732329
206228,1980,National,1980-09-17,John B. Anderson,14.445185
206253,1980,National,1980-09-17,Jimmy Carter,37.025525
206279,1980,National,1980-09-17,Ronald Reagan,38.732329
206304,1980,National,1980-09-18,John B. Anderson,14.445786
206329,1980,National,1980-09-18,Jimmy Carter,37.027608
206355,1980,National,1980-09-18,Ronald Reagan,38.73547
206380,1980,National,1980-09-19,John B. Anderson,14.445786
206405,1980,National,1980-09-19,Jimmy Carter,37.027608
206431,1980,National,1980-09-19,Ronald Reagan,38.73547
206456,1980,National,1980-09-20,John B. Anderson,14.44584
206481,1980,National,1980-09-20,Jimmy Carter,37.027654
206507,1980,National,1980-09-20,Ronald Reagan,38.735294
206532,1980,National,1980-09-21,John B. Anderson,12.984654
206557,1980,National,1980-09-21,Jimmy Carter,37.591759
206583,1980,National,1980-09-21,Ronald Reagan,38.113791
206608,1980,National,1980-09-22,John B. Anderson,12.984654
206633,1980,National,1980-09-22,Jimmy Carter,37.591759
206659,1980,National,1980-09-22,Ronald Reagan,38.113791
206684,1980,National,1980-09-23,John B. Anderson,12.982876
206710,1980,National,1980-09-23,Jimmy Carter,37.591759
206737,1980,National,1980-09-23,Ronald Reagan,38.113791
206763,1980,National,1980-09-24,John B. Anderson,12.815626
206789,1980,National,1980-09-24,Jimmy Carter,35.923339
206816,1980,National,1980-09-24,Ronald Reagan,39.945219
206842,1980,National,1980-09-25,John B. Anderson,12.553885
206868,1980,National,1980-09-25,Jimmy Carter,35.362576
206895,1980,National,1980-09-25,Ronald Reagan,40.003316
206921,1980,National,1980-09-26,John B. Anderson,12.555654
206948,1980,National,1980-09-26,Jimmy Carter,35.361349
206976,1980,National,1980-09-26,Ronald Reagan,40.004232
207003,1980,National,1980-09-27,John B. Anderson,12.555654
207030,1980,National,1980-09-27,Jimmy Carter,35.361349
207058,1980,National,1980-09-27,Ronald Reagan,40.004232
207085,1980,National,1980-09-28,John B. Anderson,12.555654
207113,1980,National,1980-09-28,Jimmy Carter,35.361349
207142,1980,National,1980-09-28,Ronald Reagan,40.004232
207170,1980,National,1980-09-29,John B. Anderson,12.555654
207198,1980,National,1980-09-29,Jimmy Carter,35.366932
207227,1980,National,1980-09-29,Ronald Reagan,40.00142
207255,1980,National,1980-09-30,John B. Anderson,12.557951
207284,1980,National,1980-09-30,Jimmy Carter,35.377368
207313,1980,National,1980-09-30,Ronald Reagan,39.999411
207341,1980,National,1980-10-01,John B. Anderson,12.30837
207370,1980,National,1980-10-01,Jimmy Carter,34.815995
207399,1980,National,1980-10-01,Ronald Reagan,40.353346
207427,1980,National,1980-10-02,John B. Anderson,12.30837
207456,1980,National,1980-10-02,Jimmy Carter,34.815995
207485,1980,National,1980-10-02,Ronald Reagan,40.353346
207513,1980,National,1980-10-03,John B. Anderson,12.316442
207543,1980,National,1980-10-03,Jimmy Carter,34.838967
207574,1980,National,1980-10-03,Ronald Reagan,40.340937
207604,1980,National,1980-10-04,John B. Anderson,12.322721
207634,1980,National,1980-10-04,Jimmy Carter,34.850321
207665,1980,National,1980-10-04,Ronald Reagan,40.336326
207695,1980,National,1980-10-05,John B. Anderson,12.322688
207726,1980,National,1980-10-05,Jimmy Carter,34.879653
207758,1980,National,1980-10-05,Ronald Reagan,40.320302
207789,1980,National,1980-10-06,John B. Anderson,12.241146
207820,1980,National,1980-10-06,Jimmy Carter,35.965359
207852,1980,National,1980-10-06,Ronald Reagan,40.906163
207883,1980,National,1980-10-07,John B. Anderson,12.241146
207914,1980,National,1980-10-07,Jimmy Carter,35.965359
207946,1980,National,1980-10-07,Ronald Reagan,40.906163
207980,1980,National,1980-10-08,John B. Anderson,12.258448
208016,1980,National,1980-10-08,Jimmy Carter,35.973593
208052,1980,National,1980-10-08,Ronald Reagan,40.869901
208087,1980,National,1980-10-09,John B. Anderson,12.258448
208123,1980,National,1980-10-09,Jimmy Carter,35.973593
208159,1980,National,1980-10-09,Ronald Reagan,40.869901
208194,1980,National,1980-10-10,John B. Anderson,11.330374
208230,1980,National,1980-10-10,Jimmy Carter,36.152974
208266,1980,National,1980-10-10,Ronald Reagan,41.517301
208301,1980,National,1980-10-11,John B. Anderson,11.330526
208337,1980,National,1980-10-11,Jimmy Carter,36.14601
208373,1980,National,1980-10-11,Ronald Reagan,41.488788
208408,1980,National,1980-10-12,John B. Anderson,11.681512
208444,1980,National,1980-10-12,Jimmy Carter,36.93298
208480,1980,National,1980-10-12,Ronald Reagan,42.038936
208515,1980,National,1980-10-13,John B. Anderson,11.681224
208551,1980,National,1980-10-13,Jimmy Carter,36.934116
208587,1980,National,1980-10-13,Ronald Reagan,42.037966
208622,1980,National,1980-10-14,John B. Anderson,11.68006
208658,1980,National,1980-10-14,Jimmy Carter,36.933871
208694,1980,National,1980-10-14,Ronald Reagan,42.031849
208729,1980,National,1980-10-15,John B. Anderson,11.25134
208765,1980,National,1980-10-15,Jimmy Carter,37.094626
208801,1980,National,1980-10-15,Ronald Reagan,42.545187
208838,1980,National,1980-10-16,John B. Anderson,11.122176
208878,1980,National,1980-10-16,Jimmy Carter,38.376937
208920,1980,National,1980-10-16,Ronald Reagan,42.378738
208960,1980,National,1980-10-17,John B. Anderson,11.120283
209000,1980,National,1980-10-17,Jimmy Carter,38.375682
209042,1980,National,1980-10-17,Ronald Reagan,42.372965
209082,1980,National,1980-10-18,John B. Anderson,11.120017
209122,1980,National,1980-10-18,Jimmy Carter,38.37579
209164,1980,National,1980-10-18,Ronald Reagan,42.372943
209204,1980,National,1980-10-19,John B. Anderson,11.119664
209244,1980,National,1980-10-19,Jimmy Carter,38.371189
209286,1980,National,1980-10-19,Ronald Reagan,42.367909
209326,1980,National,1980-10-20,John B. Anderson,10.58001
209366,1980,National,1980-10-20,Jimmy Carter,39.012127
209408,1980,National,1980-10-20,Ronald Reagan,41.323022
209448,1980,National,1980-10-21,John B. Anderson,10.583283
209488,1980,National,1980-10-21,Jimmy Carter,39.029845
209530,1980,National,1980-10-21,Ronald Reagan,41.33175
209570,1980,National,1980-10-22,John B. Anderson,10.077012
209610,1980,National,1980-10-22,Jimmy Carter,39.013471
209652,1980,National,1980-10-22,Ronald Reagan,41.325007
209692,1980,National,1980-10-23,John B. Anderson,10.073358
209732,1980,National,1980-10-23,Jimmy Carter,39.015802
209774,1980,National,1980-10-23,Ronald Reagan,41.325232
209814,1980,National,1980-10-24,John B. Anderson,10.070675
209854,1980,National,1980-10-24,Jimmy Carter,39.042539
209896,1980,National,1980-10-24,Ronald Reagan,41.344632
209936,1980,National,1980-10-25,John B. Anderson,10.070675
209976,1980,National,1980-10-25,Jimmy Carter,39.042539
210018,1980,National,1980-10-25,Ronald Reagan,41.344632
210058,1980,National,1980-10-26,John B. Anderson,9.4981888
210098,1980,National,1980-10-26,Jimmy Carter,40.342548
210140,1980,National,1980-10-26,Ronald Reagan,41.608439
210180,1980,National,1980-10-27,John B. Anderson,8.3688945
210220,1980,National,1980-10-27,Jimmy Carter,40.220336
210262,1980,National,1980-10-27,Ronald Reagan,41.531598
210302,1980,National,1980-10-28,John B. Anderson,8.3730059
210342,1980,National,1980-10-28,Jimmy Carter,40.21944
210384,1980,National,1980-10-28,Ronald Reagan,41.53283
210425,1980,National,1980-10-29,John B. Anderson,8.3738131
210466,1980,National,1980-10-29,Jimmy Carter,40.236478
210509,1980,National,1980-10-29,Ronald Reagan,41.566324
210550,1980,National,1980-10-30,John B. Anderson,7.1921516
210591,1980,National,1980-10-30,Jimmy Carter,41.883878
210634,1980,National,1980-10-30,Ronald Reagan,42.003753
210675,1980,National,1980-10-31,John B. Anderson,7.1921516
210716,1980,National,1980-10-31,Jimmy Carter,41.883878
210759,1980,National,1980-10-31,Ronald Reagan,42.003753
210800,1980,National,1980-11-01,John B. Anderson,7.8346576
210841,1980,National,1980-11-01,Jimmy Carter,41.774318
210884,1980,National,1980-11-01,Ronald Reagan,44.013871
210925,1980,National,1980-11-02,John B. Anderson,7.8346572
210966,1980,National,1980-11-02,Jimmy Carter,41.774318
211009,1980,National,1980-11-02,Ronald Reagan,44.013871
211050,1980,National,1980-11-03,John B. Anderson,7.4952858
211091,1980,National,1980-11-03,Jimmy Carter,42.233983
211134,1980,National,1980-11-03,Ronald Reagan,44.366917
211175,1980,National,1980-11-04,John B. Anderson,7.4952858
211216,1980,National,1980-11-04,Jimmy Carter,42.233983
211259,1980,National,1980-11-04,Ronald Reagan,44.366917
211280,1976,National,1976-02-26,Gerald R. Ford,49.501559
211281,1976,National,1976-02-26,Jimmy Carter,40.423934
211282,1976,National,1976-02-27,Gerald R. Ford,49.501559
211283,1976,National,1976-02-27,Jimmy Carter,40.423934
211284,1976,National,1976-02-28,Gerald R. Ford,49.501559
211285,1976,National,1976-02-28,Jimmy Carter,40.423934
211286,1976,National,1976-02-29,Gerald R. Ford,49.501559
211287,1976,National,1976-02-29,Jimmy Carter,40.423934
211288,1976,National,1976-03-01,Gerald R. Ford,49.501559
211289,1976,National,1976-03-01,Jimmy Carter,40.423934
211290,1976,National,1976-03-02,Gerald R. Ford,49.501559
211291,1976,National,1976-03-02,Jimmy Carter,40.423934
211292,1976,National,1976-03-03,Gerald R. Ford,49.501559
211293,1976,National,1976-03-03,Jimmy Carter,40.423934
211294,1976,National,1976-03-04,Gerald R. Ford,49.501559
211295,1976,National,1976-03-04,Jimmy Carter,40.423934
211296,1976,National,1976-03-05,Gerald R. Ford,49.501559
211297,1976,National,1976-03-05,Jimmy Carter,40.423934
211298,1976,National,1976-03-06,Gerald R. Ford,49.501559
211299,1976,National,1976-03-06,Jimmy Carter,40.423934
211300,1976,National,1976-03-07,Gerald R. Ford,49.501559
211301,1976,National,1976-03-07,Jimmy Carter,40.423934
211302,1976,National,1976-03-08,Gerald R. Ford,49.501559
211303,1976,National,1976-03-08,Jimmy Carter,40.423934
211304,1976,National,1976-03-09,Gerald R. Ford,49.501559
211305,1976,National,1976-03-09,Jimmy Carter,40.423934
211306,1976,National,1976-03-10,Gerald R. Ford,49.501559
211307,1976,National,1976-03-10,Jimmy Carter,40.423934
211308,1976,National,1976-03-11,Gerald R. Ford,49.501559
211309,1976,National,1976-03-11,Jimmy Carter,40.423934
211310,1976,National,1976-03-12,Gerald R. Ford,49.501559
211311,1976,National,1976-03-12,Jimmy Carter,40.423934
211312,1976,National,1976-03-13,Gerald R. Ford,44.466877
211313,1976,National,1976-03-13,Jimmy Carter,45.32244
211314,1976,National,1976-03-14,Gerald R. Ford,44.466877
211315,1976,National,1976-03-14,Jimmy Carter,45.32244
211316,1976,National,1976-03-15,Gerald R. Ford,44.466877
211317,1976,National,1976-03-15,Jimmy Carter,45.32244
211318,1976,National,1976-03-16,Gerald R. Ford,46.535173
211319,1976,National,1976-03-16,Jimmy Carter,41.728927
211320,1976,National,1976-03-17,Gerald R. Ford,46.535173
211321,1976,National,1976-03-17,Jimmy Carter,41.728927
211322,1976,National,1976-03-18,Gerald R. Ford,46.535173
211323,1976,National,1976-03-18,Jimmy Carter,41.728927
211324,1976,National,1976-03-19,Gerald R. Ford,46.535173
211325,1976,National,1976-03-19,Jimmy Carter,41.728927
211326,1976,National,1976-03-20,Gerald R. Ford,46.535173
211327,1976,National,1976-03-20,Jimmy Carter,41.728927
211328,1976,National,1976-03-21,Gerald R. Ford,46.535173
211329,1976,National,1976-03-21,Jimmy Carter,41.728927
211330,1976,National,1976-03-22,Gerald R. Ford,47.224821
211331,1976,National,1976-03-22,Jimmy Carter,43.036745
211332,1976,National,1976-03-23,Gerald R. Ford,47.224821
211333,1976,National,1976-03-23,Jimmy Carter,43.036745
211334,1976,National,1976-03-24,Gerald R. Ford,47.224821
211335,1976,National,1976-03-24,Jimmy Carter,43.036745
211336,1976,National,1976-03-25,Gerald R. Ford,47.224821
211337,1976,National,1976-03-25,Jimmy Carter,43.036745
211338,1976,National,1976-03-26,Gerald R. Ford,47.224821
211339,1976,National,1976-03-26,Jimmy Carter,43.036745
211340,1976,National,1976-03-27,Gerald R. Ford,47.224821
211341,1976,National,1976-03-27,Jimmy Carter,43.036745
211342,1976,National,1976-03-28,Gerald R. Ford,47.224821
211343,1976,National,1976-03-28,Jimmy Carter,43.036745
211344,1976,National,1976-03-29,Gerald R. Ford,47.762772
211345,1976,National,1976-03-29,Jimmy Carter,44.633785
211346,1976,National,1976-03-30,Gerald R. Ford,47.762772
211347,1976,National,1976-03-30,Jimmy Carter,44.633785
211348,1976,National,1976-03-31,Gerald R. Ford,47.762772
211349,1976,National,1976-03-31,Jimmy Carter,44.633785
211350,1976,National,1976-04-01,Gerald R. Ford,47.762772
211351,1976,National,1976-04-01,Jimmy Carter,44.633785
211352,1976,National,1976-04-02,Gerald R. Ford,47.762772
211353,1976,National,1976-04-02,Jimmy Carter,44.633785
211354,1976,National,1976-04-03,Gerald R. Ford,47.762772
211355,1976,National,1976-04-03,Jimmy Carter,44.633785
211356,1976,National,1976-04-04,Gerald R. Ford,47.762772
211357,1976,National,1976-04-04,Jimmy Carter,44.633785
211358,1976,National,1976-04-05,Gerald R. Ford,47.762772
211359,1976,National,1976-04-05,Jimmy Carter,44.633785
211360,1976,National,1976-04-06,Gerald R. Ford,47.762772
211361,1976,National,1976-04-06,Jimmy Carter,44.633785
211362,1976,National,1976-04-07,Gerald R. Ford,47.762772
211363,1976,National,1976-04-07,Jimmy Carter,44.633785
211364,1976,National,1976-04-08,Gerald R. Ford,47.762772
211365,1976,National,1976-04-08,Jimmy Carter,44.633785
211366,1976,National,1976-04-09,Gerald R. Ford,47.762772
211367,1976,National,1976-04-09,Jimmy Carter,44.633785
211368,1976,National,1976-04-10,Gerald R. Ford,47.762772
211369,1976,National,1976-04-10,Jimmy Carter,44.633785
211370,1976,National,1976-04-11,Gerald R. Ford,47.762772
211371,1976,National,1976-04-11,Jimmy Carter,44.633785
211372,1976,National,1976-04-12,Gerald R. Ford,46.125034
211373,1976,National,1976-04-12,Jimmy Carter,47.037299
211374,1976,National,1976-04-13,Gerald R. Ford,46.125034
211375,1976,National,1976-04-13,Jimmy Carter,47.037299
211376,1976,National,1976-04-14,Gerald R. Ford,46.125034
211377,1976,National,1976-04-14,Jimmy Carter,47.037299
211378,1976,National,1976-04-15,Gerald R. Ford,44.636529
211379,1976,National,1976-04-15,Jimmy Carter,47.103685
211380,1976,National,1976-04-16,Gerald R. Ford,44.636529
211381,1976,National,1976-04-16,Jimmy Carter,47.103685
211382,1976,National,1976-04-17,Gerald R. Ford,44.636529
